,Name,Review,Rating,No_of_Reviews,No_of_Followers,Cost,Cuisines,Mean Rating,Mean Reviews,Mean Followers
136,Paradise,really delicious though much spicy good grab go must try ur looking good non veg stuff also get experience good ambience,5.0,1.0,1,800,biryani north indian chinese,4.71,1.0,1.02
137,Paradise,bad dine experience restaurant booked place office lunch instructions none met restaurant overall bad experience,1.0,3.0,0,800,biryani north indian chinese,4.71,1.0,1.02
138,Paradise,always best food service chicken 65 good chicken biryani good nice place soo enjoy food lastly thank,5.0,2.0,4,800,biryani north indian chinese,4.71,1.0,1.02
139,Paradise,good service excellent food chicken biryani mutton biryani good ambience also nice good staff overall good food good service happy time,5.0,1.0,0,800,biryani north indian chinese,4.71,1.0,1.02
140,Paradise,taste huge hype biryani hence tried didnt find taste upto par really happy food tasteambience place well versed calming enough keep concentrated food ac wasnt working properly led uneasy food experienceservice alright dont much talk,3.0,45.0,48,800,biryani north indian chinese,4.71,1.0,1.02
141,Paradise,mutton biryani goodandservice good andnice place paradise gachibowliandnext time visiting family friends,5.0,0.0,1,800,biryani north indian chinese,4.71,1.0,1.02
142,Paradise,tanduri chiken good andchiken biriyani good andnice place paradise gachibowlii happy enjoy foodand service good,5.0,0.0,0,800,biryani north indian chinese,4.71,1.0,1.02
143,Paradise,paradise gachibowli amazing restaurant ive always received warm service amazing food saleem wonderful server provided good service really love place,5.0,3.0,20,800,biryani north indian chinese,4.71,1.0,1.02
144,Paradise,mutton biryani nice awesome chicken tikka great favourite service nice polite nice time visit soon finally upto mint thats great,5.0,1.0,0,800,biryani north indian chinese,4.71,1.0,1.02
145,Paradise,good time best servicenear place come food tasty good good good good food nice restaurant would like come thank much tasty food,5.0,2.0,167,800,biryani north indian chinese,4.71,1.0,1.02
146,Paradise,taste biriyani well defined taste flavour price biriyani quite leaving service staffs good secure,5.0,1.0,1,800,biryani north indian chinese,4.71,1.0,1.02
147,Paradise,biryani taste good service also good ambience waiter response also good table well maintained clean waiting food,5.0,1.0,2,800,biryani north indian chinese,4.71,1.0,1.02
148,Paradise,like way staff treats customers coolest thing ive seen food presentation also food thats tooo good especially supreme chicken biryani,5.0,2.0,1,800,biryani north indian chinese,4.71,1.0,1.02
149,Paradise,biryani goodthe service goodsuggest everyone visitits good place come family place visit,4.0,1.0,2,800,biryani north indian chinese,4.71,1.0,1.02
150,Paradise,haleem good enjoying foodand nice place paradise gachibowliand service good like itnext time visit,5.0,1.0,3,800,biryani north indian chinese,4.71,1.0,1.02
151,Paradise,haleem mutton biryani dishes amazingly well cooked service provided tremendous must visit restaurant,5.0,1.0,2,800,biryani north indian chinese,4.71,1.0,1.02
152,Paradise,menu goodservice also goodtaste good biryani goodall items goodbirya nice flavourstaturs good lime shoda good,5.0,1.0,2,800,biryani north indian chinese,4.71,1.0,1.02
153,Paradise,food delicious service also good environment good pleasant pictures walls veg items must specially tried,5.0,2.0,1,800,biryani north indian chinese,4.71,1.0,1.02
154,Paradise,delighted tastealways expect fair good servicevalue moneyhad awesome hangout herei always recommend place,5.0,1.0,1,800,biryani north indian chinese,4.71,1.0,1.02
155,Paradise,good food service quality good ambiance hospitality amazing really enjoyed food judi busy bug birth nick,5.0,1.0,2,800,biryani north indian chinese,4.71,1.0,1.02
156,Paradise,chiken biriyani good andmuttan biriyani good andservice good happynice place paradise gachibowli next time visit,5.0,1.0,3,800,biryani north indian chinese,4.71,1.0,1.02
157,Paradise,regular customer paradise first time zomato ratting given delicious chicken biriyani speed service staff also good thank paradise,5.0,1.0,5,800,biryani north indian chinese,4.71,1.0,1.02
158,Paradise,excellent food years dont miss whenever visit hyderabad love paradise biryani much hyderabad excellent services,5.0,2.0,3,800,biryani north indian chinese,4.71,1.0,1.02
159,Paradise,chicken biriyani good chicken pice softandplace good andservice good happyandnexr time visit friends,5.0,1.0,5,800,biryani north indian chinese,4.71,1.0,1.02
160,Paradise,mutton biryani amazing always expecting increase quantity ambience good staff good quick response everything food served within time really appreciated,5.0,7.0,3,800,biryani north indian chinese,4.71,1.0,1.02
161,Paradise,awesome food services degraded compared last year come next time sure expecting thing better thank,5.0,1.0,7,800,biryani north indian chinese,4.71,1.0,1.02
162,Paradise,polite friendly visited place 3rd time food decent enough good place visit family dinner lunch,5.0,2.0,1,800,biryani north indian chinese,4.71,1.0,1.02
163,Paradise,mumbaikars heard famous paradise restaurant hence decided try one great hopeambience place great however really impressed food servicewe ordered chilli chicken 25 5paneer tikka 35 5chicken masala 01 5 lowest rating possiblechicken biryani 3 5garlic naan 2 5the staff least bothered kept us waiting like 20 mins jus take order food disappointing much hyped restaurant would go recommend place anyone frequent dine experience,1.0,7.0,2,800,biryani north indian chinese,4.71,1.0,1.02
164,Paradise,ordered mutton haleem awesome taste really exceptional comparing big names pista house shah ghouse definitely try found haleem,5.0,15.0,3,800,biryani north indian chinese,4.71,1.0,1.02
165,Paradise,chicken biryani chillie chicken really tastyservice good nice place paradise gachibowli happynext time visiting,5.0,1.0,2,800,biryani north indian chinese,4.71,1.0,1.02
166,Paradise,friendly staff ambience good hygiene got know history paradise biryani must try anyone fall love,5.0,1.0,1,800,biryani north indian chinese,4.71,1.0,1.02
167,Paradise,ambiance good food good tasted different flavours office team good time staff polite friendly,5.0,1.0,16,800,biryani north indian chinese,4.71,1.0,1.02
168,Paradise,gud foodfast service best people restaurant fast delivery asking rate restaurant nice restaurant good service many badtrips filed dont go,4.0,1.0,1,800,biryani north indian chinese,4.71,1.0,1.02
169,Paradise,kebab tasty also service prompt staff courteous kunal catered needs saw good time must visit place biryani lovers,5.0,15.0,91,800,biryani north indian chinese,4.71,1.0,1.02
170,Paradise,biriyani good provided good service ur restaurant nice looking goodbiriyani good provided good service ur restaurant nice looking goodbiriyani good provided good service ur restaurant nice looking good,5.0,1.0,1,800,biryani north indian chinese,4.71,1.0,1.02
171,Paradise,taste food good varieties well many work ambience restaurant service pretty fast overall fan biryani visit many times,5.0,1.0,2,800,biryani north indian chinese,4.71,1.0,1.02
172,Paradise,good service food chicken lollipop delicious chicken biryani large portions wont left hungry please visit,5.0,1.0,2,800,biryani north indian chinese,4.71,1.0,1.02
173,Paradise,service amazing biryani places paradise birayani taste great place cozy great hang friendswould love visit,5.0,1.0,2,800,biryani north indian chinese,4.71,1.0,1.02
174,Paradise,good service firstly importantly delicious biryani love visit good food food service visit chicken biriyani biriyani,5.0,1.0,2,800,biryani north indian chinese,4.71,1.0,1.02
175,Paradise,suprim muttan biryani good andservice good andnice place nice paradisenext time visiting family friends,5.0,1.0,3,800,biryani north indian chinese,4.71,1.0,1.02
176,Paradise,delicious haleem ian happy feeling service also good haleem price also good haleem quantity good staff also good,4.0,1.0,1,800,biryani north indian chinese,4.71,1.0,1.02
177,Paradise,food simple tasty also like ambience quality dishes service restaurant overall good soothing ones mood,5.0,1.0,1,800,biryani north indian chinese,4.71,1.0,1.02
178,Paradise,staff really good food delicious egg biryani good place clean neat ambience amazinga place visit gachibowli,4.0,3.0,2,800,biryani north indian chinese,4.71,1.0,1.02
179,Paradise,chicken biryani awesomeservice good toofan thankyou assistanceplace location easy locatethankyou service would love recommend friends family well,5.0,2.0,66,800,biryani north indian chinese,4.71,1.0,1.02
